path,status,inRepo,repoSource,liveTitle,repoTitle,titleMatch,titleLen,liveDesc,repoDesc,descMatch,descLen,liveCanonical,repoCanonical,liveOgImage,repoOgImage,liveH1Count,liveH1,repoH1,h1Match,liveH2Count,liveH2,contentCoveragePct,h2MissingFromRepo,liveWords,liveImgs,liveImgNoAlt,liveSchema,liveTtfbMs,liveHtmlKB,liveLinksInternal,redirected,finalUrl,metaRobots
/neighborhoods,200,true,route,Neighborhoods | Montfort Real Estate,Neighborhoods | Montfort Real Estate,true,36,"Explore NYC neighborhoods across Manhattan and Brooklyn. Compare lifestyle, pricing, architecture, and real estate opportunities with Montfort Real Estate.","Explore NYC neighborhoods across Manhattan and Brooklyn. Compare lifestyle, pricing, architecture, and real estate opportunities with Montfort Real Estate.",true,155,https://montfortre.com/neighborhoods/,https://montfortre.com/neighborhoods/,,https://montfortre.com/og-home.jpg,1,"NYC Neighborhoods — Expert Local Insights for Buyers, Sellers & Investors","NYC Neighborhoods — Expert Local Insights for Buyers, Sellers & Investors",true,42,Explore NYC Neighborhoods with Confidence || Harlem Brownstones Realtor || Harlem Condos Realtor || Harlem Co-Ops Realtor || Harlem SROs Realtor || Harlem Co-Ownership Realtor || Upper West Side Townhouses Realtor || Upper West Side Condos Realtor || Upper West Side Co-Ops Realtor || Upper East Side Townhouses Realtor || Upper East Side Condos Realtor || Upper East Side Co-Ops Realtor || Chelsea Townhouses Realtor || Chelsea Condos Realtor || Chelsea Co-Ops Realtor || Downtown Brooklyn Condos Realtor || Downtown Brooklyn Co-Ops Realtor || Dumbo Condos Realtor || Dumbo Co-Ops Realtor || Brooklyn Heights Townhouses Realtor || Brooklyn Heights Condos Realtor || Brooklyn Heights Co-Ops Realtor || Bedford stuyvesant Brownstones Realtor || Bedford stuyvesant Condos Realtor || Bedford stuyvesant Co-Ops Realtor || Bedford stuyvesant SROs Realtor || Bedford stuyvesant Co-Ownership Realtor || Williamsburg Brownstones Realtor || Williamsburg Condos Realtor || Williamsburg Co-Ops Realtor || Williamsburg Co-Ownership Realtor || Crown Heights Brownstones Realtor || Crown Heights Condos Realtor || Crown Heights Co-Ops Realtor || Crown Heights SROs Realtor || Crown Heights Co-Ownership Realtor || Park Slope Brownstones Realtor || Park Slope Condos Realtor || Park Slope Co-Ops Realtor || Park Slope Co-Ownership Realtor || Park Slope SRO Realtor || Recent News & Realtor Advice,100,,10855,45,1,Organization|BreadcrumbList|RealEstateAgent|WebPage,2252,207.7,175,true,https://montfortre.com/neighborhoods/,
/service-page-template,200,false,,Service Page Template | Montfort Real Estate,,,44,,,,0,https://montfortre.com/service-page-template/,,,,1,The New York City Real Estate Suite,,,2,Heading || Title,,,4004,5,1,Organization|BreadcrumbList|RealEstateAgent|WebPage,646,95.2,85,false,https://montfortre.com/service-page-template/,
/neighborhoods,200,true,route,Neighborhoods | Montfort Real Estate,Neighborhoods | Montfort Real Estate,true,36,"Explore NYC neighborhoods across Manhattan and Brooklyn. Compare lifestyle, pricing, architecture, and real estate opportunities with Montfort Real Estate.","Explore NYC neighborhoods across Manhattan and Brooklyn. Compare lifestyle, pricing, architecture, and real estate opportunities with Montfort Real Estate.",true,155,https://montfortre.com/neighborhoods/,https://montfortre.com/neighborhoods/,,https://montfortre.com/og-home.jpg,1,"NYC Neighborhoods — Expert Local Insights for Buyers, Sellers & Investors","NYC Neighborhoods — Expert Local Insights for Buyers, Sellers & Investors",true,42,Explore NYC Neighborhoods with Confidence || Harlem Brownstones Realtor || Harlem Condos Realtor || Harlem Co-Ops Realtor || Harlem SROs Realtor || Harlem Co-Ownership Realtor || Upper West Side Townhouses Realtor || Upper West Side Condos Realtor || Upper West Side Co-Ops Realtor || Upper East Side Townhouses Realtor || Upper East Side Condos Realtor || Upper East Side Co-Ops Realtor || Chelsea Townhouses Realtor || Chelsea Condos Realtor || Chelsea Co-Ops Realtor || Downtown Brooklyn Condos Realtor || Downtown Brooklyn Co-Ops Realtor || Dumbo Condos Realtor || Dumbo Co-Ops Realtor || Brooklyn Heights Townhouses Realtor || Brooklyn Heights Condos Realtor || Brooklyn Heights Co-Ops Realtor || Bedford stuyvesant Brownstones Realtor || Bedford stuyvesant Condos Realtor || Bedford stuyvesant Co-Ops Realtor || Bedford stuyvesant SROs Realtor || Bedford stuyvesant Co-Ownership Realtor || Williamsburg Brownstones Realtor || Williamsburg Condos Realtor || Williamsburg Co-Ops Realtor || Williamsburg Co-Ownership Realtor || Crown Heights Brownstones Realtor || Crown Heights Condos Realtor || Crown Heights Co-Ops Realtor || Crown Heights SROs Realtor || Crown Heights Co-Ownership Realtor || Park Slope Brownstones Realtor || Park Slope Condos Realtor || Park Slope Co-Ops Realtor || Park Slope Co-Ownership Realtor || Park Slope SRO Realtor || Recent News & Realtor Advice,100,,10855,45,1,Organization|BreadcrumbList|RealEstateAgent|WebPage,809,207.7,175,true,https://montfortre.com/neighborhoods/,
/mortgage-calculator,200,true,route,Mortgage Calculator | Montfort Real Estate,NYC Mortgage Calculator | Montfort Real Estate,false,42,"Use our mortgage calculator to estimate monthly payments, interest rates and affordability when buying real estate in New York City.","Use our mortgage calculator to estimate monthly payments, interest rates and affordability when buying real estate in New York City.",true,132,https://montfortre.com/mortgage-calculator/,https://montfortre.com/mortgage-calculator/,,https://montfortre.com/og-home.jpg,2,Mortgage Calculator — Plan Your Home Purchase with Confidence || NYC Mortgage Calculator: Complete Guide for New York City Home Buyers,NYC Mortgage Calculator — Plan Your Home Purchase with Confidence || NYC Mortgage Calculator: Complete Guide for New York City Home Buyers,false,17,Expert NYC Mortgage Calculator and Home Buying Guidance || Why NYC Home Buyers Need a Specialized Mortgage Calculator || NYC Mortgage Calculator Services || Top 10 NYC Mortgage Cost Factors to Consider || How to Use the NYC Mortgage Calculator || Customer Success Stories || Frequently Asked Questions || Get Started with Your NYC Mortgage Calculation || Mortgage Calculator || + Add Extra Payments || Payment Breakdown || Customize your mortgage payment || Total Of All Payments || Amortization Schedule || Mortgage Payoff Date: || Payment breakdown as of || Recent News & Realtor Advice,100,,11601,9,1,Service|WebApplication|FAQPage|BreadcrumbList|Organization|RealEstateAgent|WebPage,1358,192.1,90,true,https://montfortre.com/mortgage-calculator/,
/contact,200,false,,Contact | Montfort Real Estate,,,30,"In a digital world, it’s nice to connect in person. Let’s schedule a time to talk. We are happy to answer your questions.",,,121,https://montfortre.com/contact/,,,,1,Let's Chat About Your Goals,,,1,Areas We Serve,,,3826,5,1,Organization|BreadcrumbList|RealEstateAgent|WebPage,352,93,81,false,https://montfortre.com/contact/,
/featured-upper-west-side-and-harlem-homes-for-sale/manhattan/midtown,200,false,,Midtown | Montfort Real Estate,,,30,"Welcome to Midtown. In this guide we will explore the local market including listings, schools, businesses, and more.",,,117,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/manhattan/midtown/,,https://assets.agentfire3.com/uploads/sites/312/2021/06/midtown.png,,1,Midtown,,,4,Want the full market report for Midtown? || Schools In The Area || Around The Area || Local News & Advice,,,4644,10,1,Organization|BreadcrumbList|RealEstateAgent,757,154.4,97,false,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/manhattan/midtown/,
/featured-upper-west-side-and-harlem-homes-for-sale/gramercy,200,false,,Gramercy | Montfort Real Estate,,,31,"Welcome to Gramercy. In this guide we will explore the local market including listings, schools, businesses, and more.",,,118,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/gramercy/,,https://assets.agentfire3.com/uploads/sites/312/2021/06/gramercy.png,,1,Gramercy,,,5,Featured Listings || Want the full market report for Gramercy? || Schools In The Area || Around The Area || Local News & Advice,,,4467,10,1,Organization|BreadcrumbList|RealEstateAgent,473,140.1,98,false,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/gramercy/,
/featured-upper-west-side-and-harlem-homes-for-sale/hells-kitchen,200,false,,Hell's Kitchen | Montfort Real Estate,,,37,"Welcome to Hell's Kitchen. In this guide we will explore the local market including listings, schools, businesses, and more.",,,124,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/hells-kitchen/,,https://assets.agentfire3.com/uploads/sites/312/2021/06/hells-kitchen.png,,1,Hell's Kitchen,,,4,Want the full market report for Hell's Kitchen? || Schools In The Area || Around The Area || Local News & Advice,,,4610,10,1,Organization|BreadcrumbList|RealEstateAgent,567,144.8,97,false,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/hells-kitchen/,
/featured-upper-west-side-and-harlem-homes-for-sale/manhattan/lower-east-side,200,false,,Lower East Side | Montfort Real Estate,,,38,"Welcome to Lower East Side. In this guide we will explore the local market including listings, schools, businesses, and more.",,,125,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/manhattan/lower-east-side/,,https://assets.agentfire3.com/uploads/sites/312/2021/06/lower-east-side.png,,1,Lower East Side,,,4,Want the full market report for Lower East Side? || Schools In The Area || Around The Area || Local News & Advice,,,4658,10,1,Organization|BreadcrumbList|RealEstateAgent,1139,145.1,97,false,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/manhattan/lower-east-side/,
/featured-upper-west-side-and-harlem-homes-for-sale/manhattan/financial-district,200,false,,Financial District | Montfort Real Estate,,,41,"Welcome to Financial District. In this guide we will explore the local market including listings, schools, businesses, and more.",,,128,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/manhattan/financial-district/,,https://assets.agentfire3.com/uploads/sites/312/2021/06/financial-district.png,,1,Financial District,,,4,Want the full market report for Financial District? || Schools In The Area || Around The Area || Local News & Advice,,,4651,10,1,Organization|BreadcrumbList|RealEstateAgent,504,148.1,98,false,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/manhattan/financial-district/,
/featured-upper-west-side-and-harlem-homes-for-sale/battery-park,200,false,,Battery Park | Montfort Real Estate,,,35,"In the beautiful area of Battery Park resides 14,070 people where 27% are homeowners. With an average age of 41, the residents of Battery Park are well established, with many growing families of all ages. Over the recent months roughly 26 homes have been sold with an average sold price of $1,328,096. That is an increase of $265,588 from the previous period.",,,359,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/battery-park/,,https://assets.agentfire3.com/uploads/sites/312/2021/06/battery-park.png,,1,Battery Park,,,4,Want the full market report for Battery Park? || Schools In The Area || Around The Area || Local News & Advice,,,4610,10,1,Organization|BreadcrumbList|RealEstateAgent,508,143.3,98,false,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/battery-park/,
/featured-upper-west-side-and-harlem-homes-for-sale/brooklyn-homes/clinton-hill,200,false,,Clinton Hill | Montfort Real Estate,,,35,"Welcome to Clinton Hill. In this guide we will explore the local market including listings, schools, businesses, and more.",,,122,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/brooklyn-homes/clinton-hill/,,https://assets.agentfire3.com/uploads/sites/312/2021/06/clinton-hill.png,,1,Clinton Hill,,,4,Want the full market report for Clinton Hill? || Schools In The Area || Around The Area || Local News & Advice,,,4636,10,1,Organization|BreadcrumbList|RealEstateAgent,1025,142.2,97,false,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/brooklyn-homes/clinton-hill/,
/featured-upper-west-side-and-harlem-homes-for-sale/brooklyn-homes/carroll-gardens,200,false,,Carroll Gardens | Montfort Real Estate,,,38,"Welcome to Carroll Gardens. In this guide we will explore the local market including listings, schools, businesses, and more.",,,125,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/brooklyn-homes/carroll-gardens/,,https://assets.agentfire3.com/uploads/sites/312/2021/06/carroll-gardens.png,,1,Carroll Gardens,,,4,Want the full market report for Carroll Gardens? || Schools In The Area || Around The Area || Local News & Advice,,,4637,10,1,Organization|BreadcrumbList|RealEstateAgent,905,142.9,97,false,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/brooklyn-homes/carroll-gardens/,
/featured-upper-west-side-and-harlem-homes-for-sale/brooklyn-homes/bushwick,200,false,,Bushwick | Montfort Real Estate,,,31,"Welcome to Bushwick. In this guide we will explore the local market including listings, schools, businesses, and more.",,,118,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/brooklyn-homes/bushwick/,,https://assets.agentfire3.com/uploads/sites/312/2021/06/bushwick.png,,1,Bushwick,,,4,Want the full market report for Bushwick? || Schools In The Area || Around The Area || Local News & Advice,,,4632,10,1,Organization|BreadcrumbList|RealEstateAgent,519,144.3,97,false,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/brooklyn-homes/bushwick/,
/featured-upper-west-side-and-harlem-homes-for-sale/brooklyn-homes/park-slope,200,false,,Park Slope | Montfort Real Estate,,,33,"Welcome to Park Slope. In this guide we will explore the local market including listings, schools, businesses, and more.",,,120,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/brooklyn-homes/park-slope/,,https://assets.agentfire3.com/uploads/sites/312/2021/06/park-slope.png,,1,Park Slope,,,4,Want the full market report for Park Slope? || Schools In The Area || Around The Area || Local News & Advice,,,4637,10,1,Organization|BreadcrumbList|RealEstateAgent,777,145.4,97,false,https://montfortre.com/featured-upper-west-side-and-harlem-homes-for-sale/brooklyn-homes/park-slope/,
